node,a_p,area,avg.height_A,avg.height_B,avg.height_C,avg.height_F,avg.height_G,avg.height_P,max.height_A,max.height_B,max.height_C,max.height_F,max.height_G,max.height_P,p95.height_A,p95.height_B,p95.height_C,p95.height_F,p95.height_G,p95.height_P,cn,d13C,d15N,pN,pC,fr.dens,fr.diam,fr.dmc,fr.srl,ldmc,lma,sla,rdens,rdmc,sdens,sdmc,seed_mass,F_A_BM_acor,F_B_BM_acor,F_C_BM_acor,F_F_BM_acor,F_G_BM_acor,F_P_BM_acor,F_A_BM_cv,F_B_BM_cv,F_C_BM_cv,F_F_BM_cv,F_G_BM_cv,F_P_BM_cv
node 033,0,-0.16029654341224242,-1.7439176458117251,7.80130757397297,4.11654832303425,-0.9441387932263028,-0.5960005664474504,NA,-103.51831570653604,11.502035078504006,-12.898070945714531,-48.15279819733425,-75.28604778657167,NA,-15.090743006486003,13.027051655171679,-5.675151216114395,-14.832781587571715,-34.84023419331509,NA,-4.365653066565818,-1.0909157452184775,3.7805105813285667,0.3271810663229587,-1.3774279898626742,-31.98308155906454,0.006482965226065891,-0.0294870353830739,0.011606599033763132,-0.004299356981904824,0.0019073120908749068,-1.4479374443659143,-8.598713963809686e-5,0.010222752834696914,8.598713963809682e-5,0.029321614616591052,0.05562802419785576,-0.11965544817937471,-8.284470906030769e-4,-0.04288749722972444,-0.11061851278800487,NA,NA,0.1347789248828386,-0.42464648803382593,0.7988787314178668,0.11961509713664312,NA,NA
node 034,0.11081687061760637,-0.08916819817898655,9.393431801269706,3.8586561636482446,6.319542134931088,9.393493952196295,3.5679006461917715,2.2930419356658587,91.96487773155019,13.502437193642422,57.95185927439177,91.08411824108609,92.84894096433797,7.081718575076456,36.84096232514743,7.52273296149298,27.804322505153465,36.555923575777115,54.997427899368205,8.99054298041185,-1.3682812788389567,3.891030716498416,7.083336824358685,0.12000238869715392,1.471653956743094,-51.793453353483685,-0.0033017847580941455,-0.030781079005007296,-0.0901294919711121,0.05156730731464919,0.008150836416267746,-5.491287493845033,-3.778403563951393e-4,0.03205215873603478,-5.946679773573597e-4,0.10938241541769063,2.3042825932649107,0.2387751795411498,-0.022925495028790696,0.14091830405777173,0.10722488864869209,0.0675929297444672,0.01262279852392013,-0.8220169188678736,0.8502734892791919,-0.8875845338070718,-0.7511149113306381,-0.11930980615201942,-0.12784502790318986
node 035,-1.1206887238456493,-0.057603400405666375,-11.715343712465266,NA,-11.77994640803563,-9.362978789773896,-6.854165187100861,NA,-118.79300472763883,NA,-86.34888548170906,-94.36063774289858,-118.79300472763883,NA,-32.937203740445725,NA,-41.83915069732295,-32.937203740445725,-88.178969572529,NA,11.119689002244046,11.701110965672424,-1.4006323341950626,-1.0766014649647317,-4.022344732464976,-68.64666709044141,0.013448264686147791,0.028801700202833194,0.0024655151924604293,-0.13637782737935908,-0.04853370485271996,20.74910306443728,-1.7803893913754442e-4,-0.21105632052924186,-4.450973478438612e-4,-0.41233818304255304,-2.591816811637833,-0.3790613766195424,NA,-0.17619369266984955,-0.2577009729240064,-0.25816316529916605,NA,2.140093081151341,NA,1.93002409351245,2.278057735743959,1.1038998252255718,NA
node 036,-0.7802507559472815,-0.250199729153983,0.7609262120948121,2.048396213046031,2.0003561217912735,2.5785202534815643,1.9379804769997078,-4.667766605928941,13.584587716530457,12.126487235847044,6.294663165240724,12.714971687071333,6.711874126937678,-1.3643463799268334,3.795507702189983,6.139815333143926,4.059996938451981,6.4318518600510055,7.404664790956044,-5.600416199387232,15.769198071528695,10.229532042608938,-0.8605109564635426,-1.9700560380851408,0.709233520579043,-89.49821894794721,-0.020958840800393914,-0.008474958765208524,-0.13296697014250689,0.01858642340509141,-2.0746080936317912e-4,11.494088526999901,1.6654465001601462e-4,-0.0396626977130205,3.1946148059668945e-4,-0.008589684486887942,-3.473104022865606,-0.05079088754355595,-0.08952475154554242,-0.05503796328907011,-0.07707411859156181,-0.14854982655241653,0.03202040966458854,-0.02317797910269774,-0.29343590895253613,0.6118321966331658,-0.05831942010325116,0.42761922403014213,0.08378451729483763
node 037,-0.28900349879076637,-0.3358616088948501,1.4519959058468443,-0.6773846499133725,3.65409711926609,0.9538264004870043,1.7843504442832074,NA,0.6662103574975082,-0.24682825067814457,8.560288103576253,2.570549974221711,2.2922740198760763,NA,8.035934732740014,3.914521489626157,11.39418153606771,7.581246211293355,9.905504407171213,NA,5.752395335109917,-8.062740299317124,-0.8393876815156869,-0.35783825652392803,0.41695736547700046,23.25539506171294,0.0013572879320475724,-0.01880276795001793,0.01322537417837095,0.002449035845860811,0.05470926857900235,-26.06512625177171,-4.2597338575765527e-4,0.0837344427463069,-6.263489619808521e-4,0.09107710391274544,-0.15883645095692156,-0.00405443401326082,0.031574945652341944,0.022189876627699875,0.02427416773926561,-0.02271458764911805,NA,0.9647963743383857,0.9724946990355581,0.34013007267074935,0.9622655848634188,0.6161772485430842,NA
node 038,-0.3638372374501606,0.5421396297598939,4.107201140716137,NA,NA,NA,NA,4.606634773122654,3.805111925617943,NA,NA,NA,NA,10.757500741920778,7.568852431726981,NA,NA,NA,NA,8.558079381996311,-0.8920722012277846,-12.966926891359458,-2.5024620550608163,-0.050751519980309495,-0.4732342218867682,-55.581109887021874,-0.0011117295983553827,-0.05823203702733821,-0.04407065774565974,-0.06575579568324134,-0.028576288970414625,48.30563865231268,1.1847356232982898e-4,-0.043245951844068785,2.5636526085717504e-4,-0.05651478477750853,-0.6163386769139904,0.0022044509236306483,NA,NA,NA,NA,-0.017414845367373883,0.09199687428340068,NA,NA,NA,NA,-0.13873055559143238
node 039,-0.4713306256499632,0.3614884369158963,7.629902674694493,5.125189465004479,3.0864890982998463,5.377272462457821,4.443515641987612,1.5231873510315206,4.929307943130238,10.54360431470752,3.452244008265663,5.959853212662702,10.877608711810536,-0.7646139004224288,9.399786671568013,8.553790245122359,6.210966991107563,7.5510641421250435,10.835852769338777,6.473731023576566,-11.269944690614949,-16.391940174731438,2.2183024359112475,0.8351482861012363,-1.9773482983321495,NA,NA,NA,NA,-0.12825180655499982,-0.007166310066961426,2.9331761145130786,-3.719695532706528e-4,-0.0579387705979257,-7.198236492163608e-4,-0.07226233581793484,2.841862227817228,-0.016117699155188535,0.008785810190328938,0.0027761115283475133,0.03196751957377077,0.035973830178057595,-0.0225207993134964,0.5362863200517443,0.26831226458153595,0.0576330683974585,0.35035378844692094,-0.05698738505012103,0.3119219884080665
node 040,0.9098663302851151,-0.07237469608920964,-0.7385313937827803,0.7558505577976444,3.6294797828958254,1.915620268604706,1.0248208284294957,0.42016376754344403,-23.26934855340732,2.250708755189576e-15,-5.164647893594568,-6.164776617024592,-15.204436666786933,-11.60520731081458,-3.1340547946842827,-2.157671815958608,2.1597618464122745,0.2521954070600966,-2.8830223261865653,-1.6578867586877981,-0.11265833609968295,-0.42733610903938585,-2.360144577309096,0.02307536441923179,0.051636269196658424,-3.990024292281566,0.025340727777978217,0.038898017139196536,0.11105573948698956,0.002652488848363835,0.006831911948343344,-1.0416438223382614,1.1749397197195154e-4,0.04375987250927412,8.610931358682996e-5,0.021261027453453176,-0.2750736000299536,0.08964537295152739,0.014555400768808444,0.015931683851979947,0.012298954695363877,0.043009619168762246,0.058888269810424346,-0.5572228146534312,-0.35358018861589724,0.3334259669803014,-0.48424248615978227,-0.2168361544284416,-0.16767519074415807
node 041,0.5910824069286744,0.11390157981515554,-3.3024365157511975,-6.159130656628377,NA,-7.070034595323601,-5.160015193402572,NA,-2.955412034643372,0,NA,-7.738842567428719,-23.004070157008012,NA,-7.364956893607649,-8.082791125981107,NA,-13.285013074085967,-22.887745090498967,NA,9.434951678125017,2.3168066021976337,3.6096144732697324,-0.46924595354805543,0.22296179502580704,-40.37601199189364,0.014848081646796081,-0.11188343212726622,0.013384186273168303,0.06014714796446244,0.031122177536496813,-15.804362798567405,-1.4729913787215316e-4,0.004462561868595539,-7.855954019848157e-4,-0.09554804076640323,0.14346174661552263,-0.1968188706957594,-0.047477353300555476,NA,-0.063880385643092,NA,NA,-0.8774100848182911,-1.1439296341652723,NA,-1.0015206401919463,NA,NA
node 042,-1.1206887238456493,-0.14624987846185725,2.3853859487054647,NA,NA,NA,NA,1.0490054293984115,14.56895340999344,NA,NA,NA,NA,2.670584087063167,8.011752261189502,NA,NA,NA,NA,2.670584087063167,-0.7994838561971429,-0.2079998271457515,2.2502341517594244,0.02661682140106293,-0.8297504758505245,NA,NA,NA,NA,-0.04602306576705524,-0.014531894185552778,10.932748116149623,6.231362869814056e-4,-0.11457189760954196,3.560778782750889e-4,-0.08278810669895816,NA,-0.2723796711250354,NA,NA,NA,NA,-0.16855526891541128,0.327821579411779,NA,NA,NA,NA,0.09699089356965848
node 043,0,-0.15252573531539287,0.8247148318780133,0.5540685050692892,1.7612502054181587,0.7423333567339919,0.27862790801885806,0.5603775609354213,4.482754895382597,6.7241323430738955,-4.450973478438612,-12.462725739628112,-15.68964213383909,23.14506208788078,0.8901946956877224,2.4480354131412363,1.7803893913754447,0.8901946956877224,2.8217270263209278,1.7803893913754447,-0.5780034159100383,0.14591367184470388,-1.063159525059847,0.02830819132286942,1.8027332782372019,-99.76942570923133,-0.005379305874459119,-0.020620672518759948,-0.03238790411913927,0.021809770044349218,-9.876044592123235e-4,-0.1428762486578785,0,0.008921388121554966,2.6705840870631665e-4,0.0538567790891072,-0.6222063794791045,0.03355163868590573,0.006327856003063628,-0.0016775347355149615,0.004535220917307276,0.042346552963823746,0.024157409797859703,-0.04569505319316645,-0.1836660654975461,-0.008671560636332405,0.020088091533282074,0.48087963804892475,-0.16173300219963394
node 044,0.6194404282401991,0.6899017769525218,-2.5354006448085467,-0.0867755892932221,NA,0.07882940727460348,1.0031946627644361,NA,2.787481927080898,4.744716304003611,NA,7.406168622393707,14.788349295594418,NA,-2.13274022964909,3.379064433967128,NA,1.7589650478185048,5.458153388826189,NA,12.125459143306886,-0.04054237602831567,2.753118355151431,-2.1714896268085577,-1.1553635480435391,102.00830375780374,-0.025737749793380265,-0.08049628364981386,-0.12902944120243343,0.07306712630927663,0.013844112280568728,-8.52417492695656,-2.7697925060377786e-4,0.1033117938731426,-8.309377518113333e-5,0.10813269943571482,4.0577374412516605,0.1144365835005162,0.08088981443207419,0.01627917734284827,0.030476257171754985,0.01834523460253308,NA,-0.33287825894739276,-0.4614240092113384,-0.7973640136714457,-0.5230573779740265,-0.5059741198921095,NA
node 045,0,-1.3642143835373088,2.9154717150844567,1.325998898054172,NA,2.3158415008316098,NA,NA,14.56895340999344,-2.2413774476912987,NA,11.57253104394039,NA,NA,2.3145062087880777,-0.5786265521970199,NA,2.3145062087880777,NA,NA,0.4649486895576986,0.3151376691453987,-0.13895939199685356,0.04237326751473566,3.323719935289248,61.955707133593314,0.0013448264686147788,0.007844821066919545,0.05222409453120726,0.0885743722209284,-0.00804192202501464,2.3599061382681517,0,0.0262809422503795,2.670584087063167e-4,-0.054301876436951065,1.6509986279694109,0.06594608200433172,0.10813497139226114,NA,0.04642208648509007,NA,NA,-0.6771334189630024,-0.30618426240109403,NA,-0.6771334189630024,NA,NA
node 046,-1.0040905429776574,-0.12345293225910298,6.522421553601416,NA,NA,NA,NA,NA,11.54704124424306,NA,NA,NA,NA,NA,9.05810610626604,NA,NA,NA,NA,NA,5.171673017965001,-0.6796186840144255,-2.271183181286464,-1.6433932320331128,0.1837320964159342,-137.7950101433058,-0.007380065490885776,-0.07867049404229944,-0.2541353164276451,-0.05123096290799769,-0.013939356948655564,8.137002042073972,5.898301650591838e-4,0.012628737334492728,6.319608911348398e-4,0.0722963259458257,-1.2763496937060488,-0.05517827889543541,NA,NA,NA,NA,-0.018247662113355163,-0.007549561527409107,NA,NA,NA,NA,0.08607986048156287
node 049,-0.5318248711288986,-0.6564778726510622,0.18880483144691618,5.271592308807818,-2.213899623535011,4.109196570123972,-3.562092473394625,-2.470013668711862,9.92609637753425,18.178284349144388,-16.51880494776783,15.585911940999754,1.6567753037271757,1.1331231225355272,-0.0849940793164503,14.949470313778015,-9.340043018692535,10.709422558743551,-1.6156984241487415,-4.401859964167262,-5.896762864573185,9.086699668032749,2.9069321814674205,0.28711814176474354,-7.933417726230587,39.553993519985795,-0.023125016657654065,0.021123746061094777,-0.23521437398043496,-0.08113913805961204,-0.0044544278523585175,21.009440028998288,3.7077639596884825e-5,-0.014048038996390351,2.9444351284806786e-4,-0.017527250424969307,-1.0750598662464568,-0.08232051661783905,-0.058971676561189505,-0.011795392816102538,-0.017468912339786504,-0.06375929075624952,-0.008616176493430128,0.16010678597903621,0.33555787350119615,-0.0971870342849023,0.3738865223432502,0.04018746223650447,0.1807533053359081
node 050,0.379367155222619,-0.3714034465345066,-0.22569989449179026,-3.275610700267817,2.7977665190505734,-1.9056810005718494,NA,-2.1304920269446987,-14.148317450883141,-13.729420361348991,-0.08576926637690462,-12.552568408093997,NA,-12.648126161940715,-7.061832253277214,-7.306872613774271,0.21792963282138542,-5.361008214093717,NA,-5.698803041617497,7.305936947732758,-11.356140058873658,-2.8638851912457755,-0.8056938122652307,3.6655855417250236,61.97353860098896,-0.001965896601283535,-0.014954884660398848,0.053597195411893415,0.10932866155607542,0.020140626049052174,-27.846172396085954,4.816671604808261e-5,0.1997434581968896,5.559153684917837e-5,0.16767856992799227,-0.7883412845661893,0.11041807403508519,-0.007208548505080564,0.03781734516853211,0.02407691536421321,NA,0.07666359650876993,0.2565070659518104,0.5741871925650686,-0.09360267814550083,0.3493689463639265,NA,-0.060416880279653314
node 051,-1.1206887238456493,-0.06892235651650742,5.855710650965903,5.297831804235537,NA,3.0213207971641296,NA,NA,-26.896529372295582,-26.896529372295582,NA,-21.364672696505338,NA,NA,-5.341168174126334,-14.510173539709875,NA,-14.510173539709875,NA,NA,-5.595407779214747,-0.5094650938602313,3.4591185485033513,0.10655630507382029,-5.415410411746688,NA,NA,NA,NA,-0.11020610332613999,-0.03005139283031788,8.67672769886823,-1.7803893913754444e-4,-0.07723127554154849,-1.7803893913754455e-4,-0.041394053349479126,-0.5758098663118947,-0.08109787516211649,NA,NA,NA,NA,NA,0.5237551935709168,NA,NA,NA,NA,NA
node 052,0.5972216704029226,0.5871589873831214,-6.012453404043608,-7.995245782096087,-3.9832364217032104,-4.686067931718811,-5.078513235599084,0.66448359695364545,-34.70860987992507,-38.87513549521677,-2.8873784059639624,-28.10301926344201,-38.40335999739337,-9.237034535668087,-14.64558274272042,-18.40148462703006,-3.2134506821063082,-8.428124303828815,-25.98103971422911,-2.152893363093495,-9.546041306187888,0.020880113368602297,0.936572014235226,0.7682142827221189,-4.766222778444125,24.378888728795992,0.004984583136163909,0.007828293979732332,0.013203070423804138,-0.07478220270472188,0.0079798826042268,-22.178306259764156,-1.3992467072434912e-4,0.06301190321385763,2.2247578769305951e-4,0.095371836563748,1.3121458509698272,0.043169031223346366,0.004637792603489605,0.012793421839653022,6.469503526207312e-4,-0.05643101936586833,0.034194735818569716,0.3203389881702281,-0.532133722286239,-0.13097087923416456,-0.6829456441048557,-0.13519407638930492,0.28499859067369565
node 053,0.7858817804003655,0.945266676235134,5.870429173467007,10.77874680110588,-0.4668308433030155,8.2168681797638925,1.2944938499850698,7.059248397970188,26.262583090449258,13.29251981431216,2.800985059818093,14.376404943539685,8.250033753698943,31.685491542417726,16.649466508411923,16.324055539298485,2.334154216515077,18.056038665975574,8.168523085627339,18.32510771697026,-4.084174037528612,-14.725580019879004,-1.865578120496241,0.7350224945993983,-1.6167797476222865,61.737586645079624,0.017132052384364257,0.08473106586029644,0.0745679839373685,0.10245934894513774,0.02461038889292455,-17.050652409483686,1.2570135441057235e-4,0.124605749801995,4.958957531953451e-4,0.27987625816834927,3.08788612244987,-0.014590606063474688,0.027279973788391434,0.02066346067545163,0.04531862223751376,-0.03820795753060992,0.005312120444022207,-0.28680121936016617,-0.4888217283872355,-0.49100347205198686,-0.5239420875604509,-0.6116821034366946,-0.039124087991534266
node 054,1.3371440644272674,1.85131284314266,5.001760276868938,16.953190282801586,3.599239791928089,13.031203691782286,NA,-0.47375026247561147,28.63865975843722,39.29833695101137,9.966972239612563,36.43514335676776,NA,5.691263539600884,20.923936418218428,30.804789442372783,9.13639121964485,33.191085349049,NA,6.639807462867702,-0.6794757272201943,5.650103421970936,1.576419360607337,0.2953299186188448,-2.335581009434962,NA,NA,NA,NA,0.006340335101732294,0.03782328952099334,-35.89826910302903,-6.493322195037278e-5,0.03979466073152473,-6.188545182448795e-4,0.09275874216881448,4.204079822385699,0.030464053607974845,NA,0.0339800994463951,0.044982704046738875,NA,0.037882998795312005,-0.8976052901809544,NA,-0.7480981913029896,-1.2030935789781538,NA,-0.06680232763534709
node 055,0,0.36842166423864275,10.569026301810242,25.22444171568118,NA,23.81242772812487,NA,7.184483478181908,75.06746567994165,80.9782897492284,NA,62.35663503254476,NA,60.19099774666781,35.05719481357241,60.93274336644728,NA,57.32391448857953,NA,34.39485585523875,-7.118132638246549,-10.218278001538769,2.3428909872818418,2.270714409724487,2.8284380454210867,NA,NA,NA,NA,0.03677568475541418,0.042018500564149026,-10.636716244311286,9.819942524810192e-5,0.0617134773683488,9.819942524810192e-5,0.1994921323915192,-2.9206803982979443,0.07573488689047053,0.07132727701938608,NA,0.07631205215582422,NA,-9.318530920067752e-4,-0.5040586997564337,-1.3187429396943025,NA,-0.8636355368675931,NA,-0.42280054138269735
node 056,0,-1.5630245631475275,2.3039118784818853,4.622840985863303,NA,1.9163221214069595,-3.142331355219401,NA,-1.1206887238456493,10.086198514610844,NA,-0.8901946956877224,-17.93101958153039,NA,0,7.744693852483183,NA,0.04450973478438675,-19.752089184246493,NA,-0.15409270182354298,-13.26043725603126,0.4232875777995118,0.3645347278841223,5.726978555237398,91.65676003731267,0.027456873734218408,0.11834472923810058,0.10388784470049167,-0.013976056722297245,0.007618662971066508,-3.158499799769606,1.7803893913754442e-4,0.02849736699770395,1.7803893913754444e-4,0.02163173110521169,NA,0.056423249671604614,-0.021823123864723893,NA,0.03051626300283177,NA,NA,-0.3819645381385651,-0.7812865466995857,NA,-0.6028952577203732,NA,NA
node 057,0,-0.11049990817118101,9.163983763758258,NA,NA,NA,NA,NA,35.86203916306078,NA,NA,NA,NA,NA,14.243115131003558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06338186233296585,-0.0331552925592709,43.229723831456745,NA,NA,8.011752261189502e-4,-0.1445676185796861,NA,0.004579875595200425,NA,NA,NA,NA,NA,-0.3729642964204923,NA,NA,NA,NA,NA
node 058,0,0.27815494125849016,-2.020377631348937,NA,NA,NA,NA,-1.7075714652681895,6.7241323430738955,NA,NA,NA,NA,5.341168174126334,1.7803893913754447,NA,NA,NA,NA,1.7803893913754447,4.069257992927717,1.1741455759730877,0.2999956124467622,-0.8998978178707184,-6.66542180343139,-40.82624193420747,0.006275856853535637,-0.018491363943453215,-0.016698261985300177,0.027328977157613076,0.016507103103977426,-22.51524934068172,-4.450973478438612e-4,-0.057771858005335575,-4.450973478438612e-4,-0.005252148704557564,0.05199995678643812,-0.07773220508390236,NA,NA,NA,NA,-0.051538585368030396,-0.224564401322918,NA,NA,NA,NA,-0.12219754332584468
node 059,0,-0.26758541136039604,-7.451587072194117,NA,NA,NA,NA,-1.524938217766805,1.650800980823381,NA,NA,NA,NA,19.17137239898513,-13.557946723308635,NA,NA,NA,NA,-4.0484365805861655,-1.2387722567841148,-10.930456406128414,-4.630750237864631,0.016374985257210126,3.6584065742832044,-25.18213749493003,-6.673638874912283e-4,0.03403893032959867,-0.05292246300994735,0.0055090329697110715,-0.03340775207790194,58.47496890593379,2.4875899421085066e-4,-0.1513642802437556,6.714063614221083e-4,-0.13165171926260572,-0.9024800533412386,7.265081829329174e-4,NA,NA,NA,NA,0.002632972493520377,-1.0155373174869329,NA,NA,NA,NA,-0.5102725387013217
node 060,0,0.1814276882946321,-10.004503051835366,-4.5220192186346,NA,-7.823914275534746,-6.12564604313685,7.682731506499559,-40.4035964532502,-35.29596072841202,NA,-37.04493979734695,-23.414788795762668,38.89030085393938,-18.676345059395217,-11.240245490711748,NA,-19.567499253722335,-25.21149992891561,24.899277985753873,-10.581719944973207,-6.622810987574786,-1.6722747086872043,1.2031469997847581,7.770220538944094,-64.12152435246682,-0.004279068595921401,-0.02936870111395201,-0.0784757511524388,-0.02829803553991422,-0.047068128545728616,32.362738107273046,-1.853845494164737e-4,-0.11265890929897107,-5.950381089807037e-5,-0.08936455120083918,-2.5295472190026547,-0.04726142696166627,-0.009287807984998986,NA,-0.02223756153736673,-0.06676181522659749,-0.014389166320319882,0.19872395711093255,0.9305856842579072,NA,0.6859382842620725,-0.007793727765817851,-0.4476027366453967
node 061,0,0.15616090923916062,7.172590155713008,NA,4.189768854917332,7.2268824799428835,NA,NA,20.607680116176674,NA,1.9331743897556097,13.532220728289268,NA,NA,14.067695616958922,NA,1.6915275910361585,12.807280332130912,NA,NA,6.081703874634416,-8.936961755371676,-1.3666749786936743,-0.2765495449096446,3.874707718878014,1.4881713385802968,-0.0032622785285392215,0.0382888479928551,0.023122114482979763,-0.1360274497043992,-0.024873410101499627,30.218450604643696,2.8709376590285898e-5,0.004118963758540854,1.9889507601994575e-4,0.055028404622701026,0.18160017142201676,-0.0167310196185259,NA,NA,0.003297509697228282,NA,NA,-0.4513936130803277,NA,NA,0.21803745101222285,NA,NA
node 062,0,-0.03788838228412812,2.059981296387123,5.133149127625818,7.540384249143991,2.973779237243943,NA,-0.6531583126909845,4.1375768485007125,-2.0912791051825463,10.318456756571624,-1.7197427927619375,NA,12.038199549333562,-0.24549856312025845,1.4617813738476462,9.88852105838114,-1.5477685134857444,NA,1.3757942342095513,8.9300593332119,-13.908760117438637,-2.482972467398259,-0.6556775623815769,4.4416582033969005,-4.644312636789393,-0.01808956425982903,0.017671308438792516,-0.05479151255578272,-0.054206082736952294,0.0012107025586280227,6.768051687237062,3.4369798836835695e-4,0.046940658557258985,2.9459827574430616e-4,0.03648108647966993,0.11031497279837933,-0.028677887866924674,6.8300990289515774e-18,NA,7.521979912987053e-18,NA,-0.03088805022896587,-0.4918104426002824,0,NA,0,NA,-0.4434306694259122
node 063,0,-0.13123264956232558,-5.777486578041477,NA,NA,NA,NA,NA,12.327575962302141,NA,NA,NA,NA,NA,2.492545147925623,NA,NA,NA,NA,NA,19.204704286888646,-1.825153655655023,-11.354967460314311,-0.9827749440392454,16.188546618959506,NA,NA,NA,NA,-8.901946956877231e-4,-0.0252544568855723,44.08110603841248,8.901946956877228e-5,-0.09994318373337845,3.5607787827508894e-4,-0.04958384454980616,NA,-0.0558855861394319,NA,NA,NA,NA,NA,-1.5022889741253336,NA,NA,NA,NA,NA
node 064,-0.7362797549911105,-0.8265748497810299,-8.07619426321257,NA,-6.518393086573719,-7.25980209111358,NA,NA,-26.9738396897118,NA,-16.970140086408957,-21.89398759398136,NA,NA,-18.15888757141444,NA,-11.76162470210551,-15.771713558512594,NA,NA,-2.555058642267082,0.995557477978347,1.5205022291110508,-0.051136050449222537,-1.6615412937385612,NA,NA,NA,NA,-0.04434571540466385,0.008893564367294588,-7.794772728004238,-1.6245225191640123e-4,0.004057448032814789,-2.1939425576338585e-4,-0.03979560150125345,-1.7213738898332354,-0.07790672769093865,NA,-0.03769516907928761,-0.06663476993063898,NA,NA,0.7620548823143087,NA,0.37182685172240354,0.7220640154775659,NA,NA
node 065,0.3840595790705841,0.17528700024625826,7.400603335839105,6.74014136810071,8.716656388684795,8.142535125234126,3.564327710470731,6.322162823838437,23.533109396292897,6.6886199238470905,25.094711500684994,21.01275945719421,14.394316840254335,27.6436449273495,16.170976024549567,6.597467938506343,14.65332844664412,14.212987360559106,9.66613298804408,14.132173997330344,1.936061171236306,0.09123446709795856,-1.0012334447844413,-0.2679062920075429,1.9328828822094812,-25.319987807742706,0.005483122294114343,-0.020018842814205934,-0.340327554522293,-0.015277449126079522,-0.004410585710061176,5.09181525789882,2.367997241696554e-4,0.027697794272824757,2.4963459613373503e-4,0.09696322486574237,-0.6664225990863175,0.07865574206173387,0.04160026687744116,0.10317936582706178,0.10413977496815276,0.09650032427704346,0.02448174129943181,-0.43601007926378804,0.15286460681709974,0.0063277176070272445,-0.30064130384171084,-0.5955955622650474,-0.717385187429847
node 066,0.2807930157602435,0.6856333674694371,1.1616280405544226,3.633231413702166,NA,2.6743366105652173,3.3993896366955316,-7.2471868952872205,-16.446908384099707,4.86602316308257,NA,-7.735364817316972,-7.795390411348216,-35.66232514774364,-3.1774364403259736,7.900167640947125,NA,1.0451227150988804,-2.400313111480258,-20.88134620997199,-1.1809377866906627,1.3641857865085867,3.8018060372818985,0.1230898705823967,1.118931302884864,NA,NA,NA,NA,-0.00956514311041301,0.004484938941458479,-19.77229961684514,-3.183968418836228e-4,-0.06059191913889851,-4.0643165965270286e-4,-0.05207300222132386,6.213106715954282,0.13080992269070574,0.20460875914595192,NA,0.18701412559698588,NA,-0.11458091801980526,-1.6214653155211953,-2.3578220846802767,NA,-2.0782628534347807,NA,-0.10008249498173909
node 067,0,-2.037972444313313,14.341117392435622,13.542626676695596,NA,10.730228822880669,NA,NA,25.775840648449933,25.775840648449933,NA,20.474478000817616,NA,NA,18.9166372833641,18.6050691398734,NA,18.56055940508901,NA,NA,-9.223485280959629,-0.374870378126368,-2.7194557758564226,0.9383542287244282,1.7760274373665756,NA,NA,NA,NA,-0.03507367101009625,NA,15.006457082555782,0,-0.009128119939194136,0,-0.018338010731167087,-11.237033765127942,-0.10655818406320987,-0.21205517051040132,NA,-0.22221594966633912,NA,NA,-0.19891963952331795,0.2131410754348509,NA,0.2131410754348509,NA,NA
node 068,0.14763439025451416,-1.4895191191405432,5.877931983014024,10.600406706201301,1.6660075554495342,7.840308301431401,1.1473624539803802,1.500665684286882,-5.922460245044122,0.15038852968320526,5.544032001091743,10.230532045776693,3.6034671412099257,-11.446690199429847,0.9058401458883096,6.521807570867306,4.48278828821385,8.88709227398113,-1.2253570159663107,-6.925807892282698,-0.7027773543050243,-1.76719528091844,4.030142201773693,-0.11515085788871911,2.1858905157763595,-19.48933145634048,-0.006381608766951187,-0.049314656724107536,-0.1173601647572153,0.11934384625107974,0.01638337059500832,-13.95245745241596,-1.0441315764363139e-4,0.030264652535161866,4.9090861517061384e-5,0.09138013842177925,-1.0653703475579497,0.0860040903956837,0.03620697747918304,-8.643991348567307e-5,0.08058454369889784,0.21550632880140355,0.06642541124963502,0.18098793009722755,0.22835076154710057,-0.13043545189478975,-0.07079602971306634,-0.41349927661168107,-0.3817897384746177
node 069,0.2473919796743756,0.43095222547811357,10.092476700489692,9.56510436085014,NA,8.919575965871479,NA,NA,7.444891415250863,30.257471459764332,NA,6.778349059847889,NA,NA,15.021972884343933,23.700740973597778,NA,15.021972884343933,NA,NA,-7.096887383205481,-0.11481983476529442,2.03364458482566,0.4217335515691078,-5.079337071499829,-44.79900089517186,0.03171774364758993,-0.02288917595958528,0.017569578779550135,-0.1326079968276129,0.011876263715631868,-9.149381954898594,-1.4408339482309456e-4,-0.012544254692091234,-1.867292611797266e-4,-0.023782349385717497,0.7150862935905175,-0.09849230547836138,-0.015879910113858368,NA,-0.08912162806134848,NA,NA,0.6649094013583338,0.1454388773164097,NA,0.6087596546995594,NA,NA
