len,diam.95%,vol,code
11.377876053,0.04782635199999998,0.011242596841000001,624
16.809164355,0.06923729,0.046975372917,625
4.038383994,0.0341268511,0.0031705915693000003,626
11.188660800000001,0.035125203999999986,0.0071648384455,627
1.2553883,0.040036682,0.0015808747,628
10.24927265,0.0405041312,0.01236589792,629
48.686143548,0.04231701579999999,0.0521412985058,630
31.461288828,0.03537292729999995,0.040763878689,631
80.66746757,0.04106897099999998,0.0857505417753,632
51.493333074,0.1312424819999999,0.52262749645,633
34.716948838,0.10909328524999992,0.387938614956,634
41.529485412999996,0.08581103374999999,0.33700893630539996,635
33.226155025,0.11424496925000001,0.2626626615004,636
55.787581687,0.1129961352,0.281975596657,637
62.810119727,0.10519473700000005,0.4934313400715,638
31.254856038,0.060297601150000005,0.0711201996047,639
27.612953584,0.07243780439999997,0.097549454606,640
9.972253498,0.023543337499999997,0.0045412374326,641
13.02289752,0.0287417668,0.0067831895378,642
2.166612498,0.0238482642,0.0010905250249999999,643
5.102996064,0.028310604500000003,0.0018019267209999999,644
6.081678089,0.043351897,0.00293472733,645
5.191032865,0.03471325139999998,0.002198012707,646
14.278439930000001,0.044597208299999996,0.01773365706,647
6.6527978359999995,0.0534631858,0.009302895218,648
8.11545732,0.047654966,0.013195420721999999,649
8.084321695,0.04860325199999999,0.012685288036000001,650
9.67709409,0.0473530405,0.01286990146,651
25.430900269,0.040614603299999996,0.025269969319,652
56.704582789,0.03123033375,0.0289756201546,653
49.753701704,0.029481205899999998,0.0234216247537,654
53.261019614,0.04937655054999999,0.0744289860675,655
15.97990181,0.06259346609999998,0.027180079944,656
9.78176334,0.046189446999999995,0.01094614916,657
61.819491813,0.05242903264999997,0.1072531860367,658
61.133634314,0.05590020494999997,0.1523961190646,659
44.417516158,0.05977275605,0.0845286243012,660
79.809348093,0.0488571805,0.222816987522,661
66.847511489,0.080010894,0.2382260304679,662
59.643708347,0.08380569839999999,0.2787498614449,663
64.12768249,0.043024702100000006,0.0671967686473,664
87.065596449,0.0376857615,0.0830534512446,665
78.24698506200001,0.04365606379999999,0.0882667308956,666
6.303983,0.03878644,0.007942438,667
4.7952958400000005,0.04870935715,0.01056687275,668
3.7907524599999998,0.0503781805,0.008462975939999999,669
62.732198827,0.10721182759999998,0.4948802147234,670
31.677703209,0.0924634095,0.207331464361,671
56.220725989,0.056816058799999986,0.1262833626829,672
4.65960117,0.0474465226,0.0060806131,673
4.13149265,0.052398401,0.0067625030000000004,674
19.036997341,0.06234179699999999,0.040246383709,675
13.583575806,0.03233397634999999,0.010872637074,676
16.436130313,0.0331094036,0.009438578809999999,677
14.71713137,0.033015371599999996,0.010202856995,678
13.42484185,0.022640243749999997,0.0055542243495,679
20.043035924,0.02609200845,0.0084409275696,680
5.516739823,0.033845109699999994,0.0038118362140000003,681
39.407677414,0.0457962626,0.054589097711,682
49.662056467,0.047616849299999986,0.0680465322275,683
36.467934957,0.03902014419999999,0.0326472501859,684
17.89484832,0.033363118349999984,0.017140685784,685
17.10326352,0.030162412599999994,0.006632055805,686
13.924246557,0.028993726099999995,0.0056077111181,687
10.321998119,0.0304956355,0.006108221159,688
6.40427721,0.027837441149999996,0.004806062339000001,689
5.58785931,0.03423183855,0.005926842246,690
65.165098542,0.09515044624999999,0.44036094682,691
57.862107795,0.10072374099999995,0.3572474983183,692
75.379835274,0.09443533119999997,0.3633832361335,693
22.714598587,0.030659148299999998,0.011054123031,694
12.13028978,0.02547641265,0.0038016031667999998,695
10.46391655,0.0300319052,0.003505374875,696
